residue,R,leg,water_O_idx,acceptor_atom,mean_dist_A,std_dist_A,strong,stable,mechanistic
THR124,-0.7733,water_H → protein,25709,O,8.231,0.0,False,True,False
THR124,-0.7733,water_H → protein,10430,O,8.247,0.0,False,True,False
THR124,-0.7733,water_H → protein,28349,O,8.249,0.0,False,True,False
THR124,-0.7733,water_H → protein,16466,O,8.262,0.0,False,True,False
THR124,-0.7733,water_H → protein,5630,O,8.293,0.0,False,True,False
THR124,-0.7733,water_H → protein,8147,O,8.297,0.0,False,True,False
THR124,-0.7733,water_H → protein,20594,O,8.301,0.0,False,True,False
THR124,-0.7733,water_H → protein,11060,O,8.313,0.0,False,True,False
THR124,-0.7733,water_H → protein,7436,O,8.315,0.0,False,True,False
THR124,-0.7733,water_H → protein,6842,O,8.316,0.0,False,True,False
THR124,-0.7733,water_H → protein,10163,O,8.32,0.0,False,True,False
THR124,-0.7733,water_H → protein,7592,O,8.332,0.0,False,True,False
THR124,-0.7733,water_H → protein,9845,O,8.332,0.0,False,True,False
THR124,-0.7733,water_H → protein,14903,O,8.339,0.0,False,True,False
THR124,-0.7733,water_H → protein,10019,O,8.341,0.0,False,True,False
THR124,-0.7733,water_H → protein,20867,O,8.343,0.0,False,True,False
THR124,-0.7733,water_H → protein,10574,O,8.348,0.0,False,True,False
THR124,-0.7733,water_H → protein,8309,O,8.371,0.0033,False,True,False
THR124,-0.7733,water_H → protein,22055,O,8.389,0.0,False,True,False
THR124,-0.7733,water_H → protein,23651,O,8.401,0.0,False,True,False
THR124,-0.7733,water_H → protein,8471,O,8.404,0.0,False,True,False
THR124,-0.7733,water_H → protein,15137,O,8.411,0.0,False,True,False
THR124,-0.7733,water_H → protein,5990,O,8.413,0.0,False,True,False
THR124,-0.7733,water_H → protein,17045,O,8.415,0.0,False,True,False
THR124,-0.7733,water_H → protein,17927,O,8.416,0.0,False,True,False
THR124,-0.7733,water_H → protein,8045,O,8.427,0.0,False,True,False
THR124,-0.7733,water_H → protein,7799,O,8.431,0.0,False,True,False
THR124,-0.7733,water_H → protein,22595,O,8.434,0.0,False,True,False
THR124,-0.7733,water_H → protein,17420,O,8.447,0.0,False,True,False
THR124,-0.7733,water_H → protein,15161,O,8.456,0.0,False,True,False
THR124,-0.7733,water_H → protein,26678,O,8.461,0.0,False,True,False
THR124,-0.7733,water_H → protein,6302,O,8.464,0.0,False,True,False
THR124,-0.7733,water_H → protein,7790,O,8.468,0.0,False,True,False
THR124,-0.7733,water_H → protein,5990,O,8.505,0.0,False,True,False
THR124,-0.7733,water_H → protein,10430,O,8.551,0.0,False,True,False
THR124,-0.7733,water_H → protein,24296,O,8.566,0.0,False,True,False
THR124,-0.7733,water_H → protein,10730,O,8.575,0.0,False,True,False
THR124,-0.7733,water_H → protein,6059,O,8.577,0.0,False,True,False
THR124,-0.7733,water_H → protein,8945,O,8.63,0.0,False,True,False
THR124,-0.7733,water_H → protein,24011,O,8.648,0.0,False,True,False
THR124,-0.7733,water_H → protein,19367,O,8.688,0.0,False,True,False
THR124,-0.7733,water_H → protein,18290,O,8.697,0.0,False,True,False
THR124,-0.7733,water_H → protein,18482,O,8.699,0.0,False,True,False
THR124,-0.7733,water_H → protein,15161,O,8.814,0.0,False,True,False
THR124,-0.7733,water_H → protein,5630,O,8.826,0.0,False,True,False
THR124,-0.7733,water_H → protein,18290,O,8.843,0.0,False,True,False
THR124,-0.7733,water_H → protein,27929,O,8.902,0.0,False,True,False
THR124,-0.7733,water_H → protein,9845,O,8.971,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8471,O,10.597,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26678,O,10.644,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19367,O,10.703,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26678,O,10.88,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7382,O,10.943,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5990,O,11.01,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7790,O,11.029,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24098,O,11.033,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15161,O,11.125,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7436,O,11.139,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5990,O,11.181,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23651,O,11.216,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20867,O,11.277,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24065,O,11.304,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5630,O,11.394,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12812,O,11.434,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17420,O,11.47,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20828,O,11.473,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10574,O,11.482,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18443,O,11.545,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29312,O,11.576,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8471,O,11.585,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18584,O,11.588,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6302,O,11.592,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18290,O,11.616,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7382,O,11.638,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16022,O,11.668,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18443,O,11.708,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25571,O,11.732,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16466,O,11.745,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23012,O,11.752,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24098,O,11.772,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15137,O,11.778,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24011,O,11.789,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10730,O,11.796,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26990,O,11.797,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4874,O,11.83,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22055,O,11.834,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8519,O,11.871,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23240,O,11.871,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7436,O,11.924,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28658,O,11.926,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9845,O,11.95,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4874,O,11.978,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23759,O,11.982,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15998,O,11.987,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12137,O,11.996,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23012,O,11.998,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11060,O,12.008,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8045,O,12.025,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24824,O,12.031,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24011,O,12.038,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26228,O,12.04,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18290,O,12.042,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16358,O,12.043,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16916,O,12.051,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20180,O,12.053,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27455,O,12.069,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15161,O,12.082,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19367,O,12.105,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8948,O,12.115,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23240,O,12.121,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16904,O,12.141,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27929,O,12.142,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5642,O,12.149,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16358,O,12.16,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12137,O,12.238,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26120,O,12.246,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22466,O,12.271,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11060,O,12.272,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11735,O,12.287,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14111,O,12.292,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27449,O,12.303,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7790,O,12.313,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19082,O,12.319,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12260,O,12.32,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16211,O,12.326,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16820,O,12.327,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15926,O,12.332,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25571,O,12.365,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8939,O,12.382,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9551,O,12.389,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3872,O,12.391,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6302,O,12.394,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27449,O,12.399,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27455,O,12.422,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11735,O,12.433,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25097,O,12.434,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29312,O,12.444,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18482,O,12.467,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20264,O,12.473,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5630,O,12.501,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15926,O,12.516,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17045,O,12.521,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5477,O,12.522,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12251,O,12.528,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4205,O,12.529,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4205,O,12.538,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19718,O,12.539,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11261,O,12.54,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24296,O,12.544,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23330,O,12.545,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3287,O,12.547,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10730,O,12.552,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25796,O,12.567,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17057,O,12.568,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10163,O,12.58,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10574,O,12.586,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21998,O,12.587,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3755,O,12.6,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19835,O,12.603,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16022,O,12.604,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14531,O,12.619,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19772,O,12.619,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23651,O,12.628,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23759,O,12.649,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20867,O,12.651,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6503,O,12.656,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5642,O,12.662,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20864,O,12.67,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4157,O,12.693,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28460,O,12.694,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13043,O,12.703,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6842,O,12.705,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28475,O,12.705,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29384,O,12.706,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24065,O,12.708,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16211,O,12.714,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24824,O,12.716,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4901,O,12.731,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28358,O,12.731,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7241,O,12.752,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8519,O,12.752,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22013,O,12.754,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12251,O,12.761,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21329,O,12.779,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17420,O,12.801,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18584,O,12.807,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21329,O,12.812,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17927,O,12.813,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25892,O,12.827,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11261,O,12.828,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14903,O,12.84,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3482,O,12.843,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23291,O,12.874,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21557,O,12.878,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11093,O,12.888,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12812,O,12.894,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26120,O,12.896,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7592,O,12.898,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20828,O,12.904,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14795,O,12.908,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7649,O,12.912,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28658,O,12.912,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23699,O,12.923,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15137,O,12.952,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12551,O,12.971,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20147,O,12.976,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17927,O,12.985,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20264,O,12.987,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28781,O,12.992,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14111,O,13.007,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18764,O,13.025,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14258,O,13.035,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28460,O,13.039,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16595,O,13.042,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6842,O,13.053,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17069,O,13.058,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9542,O,13.071,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25196,O,13.079,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25286,O,13.084,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3413,O,13.085,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16898,O,13.086,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19133,O,13.086,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9845,O,13.088,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25418,O,13.095,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8309,O,13.115,0.0644,False,True,False
THR124,-0.7733,water_H → LCA,22055,O,13.115,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29408,O,13.123,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26228,O,13.125,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7799,O,13.128,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14531,O,13.129,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3287,O,13.131,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15998,O,13.132,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14903,O,13.135,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4982,O,13.138,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20147,O,13.138,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8045,O,13.141,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14345,O,13.141,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3872,O,13.159,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5477,O,13.169,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16916,O,13.173,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10388,O,13.174,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7649,O,13.177,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26990,O,13.185,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14795,O,13.193,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22466,O,13.198,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22154,O,13.204,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5423,O,13.217,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14669,O,13.219,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25760,O,13.222,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16466,O,13.233,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19082,O,13.233,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12278,O,13.244,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24296,O,13.25,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16904,O,13.253,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11981,O,13.254,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3413,O,13.268,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20921,O,13.273,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6503,O,13.276,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27929,O,13.276,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13532,O,13.285,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20921,O,13.286,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28544,O,13.286,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15110,O,13.305,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12551,O,13.327,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17702,O,13.336,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10799,O,13.339,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3026,O,13.343,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18482,O,13.347,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23330,O,13.353,0.0,False,True,False
